customer_id,transaction_count,total_amount,avg_amount,max_risk_score,avg_risk_score
C03362,2,76.03999999999999,38.019999999999996,0.23,0.14
C07445,49,2197.79,44.85285714285714,0.4,0.10612244897959185
C10843,65,7902.7,121.58,0.78,0.15815384615384614
C00995,12,1636.95,136.4125,0.74,0.30916666666666665
C12167,23,4751.69,206.59521739130432,0.53,0.13652173913043478
C01259,8,954.72,119.34,0.3,0.10125
C08540,27,2998.05,111.03888888888889,0.82,0.15296296296296297
C05096,5,716.88,143.376,0.2,0.10400000000000001
C05629,3,441.72,147.24,0.16,0.10333333333333333
C09717,83,5563.5,67.03012048192771,0.72,0.13542168674698796
C07232,26,4127.46,158.74846153846153,0.35,0.11192307692307693
C06499,1,100.07,100.07,0.1,0.1
C05634,47,4285.33,91.1772340425532,0.56,0.12170212765957449
C09120,19,1243.93,65.47,0.31,0.12789473684210528
C05292,209,67200.11,321.5316267942584,0.77,0.20325358851674644
C05402,105,21663.85,206.32238095238094,0.65,0.1380952380952381
C09296,14,2299.7,164.2642857142857,0.82,0.2571428571428572
C12356,107,17313.47,161.8081308411215,0.76,0.1480373831775701
C06340,4,353.04,88.26,0.15,0.095
C11413,367,60580.81,165.07032697547683,0.92,0.26803814713896457
C09000,16,1788.36,111.7725,0.47,0.178125
C05079,266,29190.65,109.73928571428571,0.5,0.13958646616541354
C10529,16,1094.19,68.386875,0.32,0.12625
C05981,4,726.48,181.62,0.15,0.09
C11504,2,321.33,160.665,0.53,0.34
C08922,5,708.92,141.784,0.23,0.09
C11931,1,49.96,49.96,0.17,0.17
C04024,114,34759.65,304.9092105263158,0.86,0.2326315789473684
C00754,27,2691.6,99.68888888888888,0.42,0.13962962962962963
C11035,32,5759.9,179.996875,0.46,0.1315625
C07872,371,47140.85,127.06428571428572,0.85,0.13881401617250674
C03344,37,4307.34,116.4145945945946,0.59,0.1362162162162162
C08347,3,350.07,116.69,0.92,0.37000000000000005
C10157,3,270.92999999999995,90.30999999999999,0.2,0.16
C02487,24,6807.98,283.6658333333333,0.91,0.19125
C04473,12,1154.7,96.22500000000001,0.3,0.11333333333333334
C11194,60,5313.4800000000005,88.558,0.65,0.15933333333333335
C02336,126,12459.79,98.88722222222223,0.51,0.12904761904761905
C04932,27,1979.8,73.32592592592593,0.58,0.1277777777777778
C03589,39,2694.19,69.08179487179487,0.57,0.16564102564102565
C09988,61,2550.57,41.81262295081967,0.44,0.1418032786885246
C04348,55,14916.699999999999,271.21272727272725,0.86,0.2650909090909091
C07586,115,12384.81,107.694,0.44,0.12591304347826088
C09954,114,20872.579999999998,183.09280701754383,0.69,0.1387719298245614
C09810,2,95.15,47.575,0.22,0.115
C07172,45,3716.39,82.58644444444444,0.58,0.1451111111111111
C06908,22,1762.61,80.11863636363636,0.53,0.12090909090909091
C13206,8,896.63,112.07875,0.31,0.12125
C05498,6,1183.01,197.16833333333332,0.33,0.14
C00573,5,411.93,82.386,0.26,0.156
C02742,10,550.0600000000001,55.00600000000001,0.26,0.10700000000000001
C12577,2,350.0,175.0,0.15,0.13
C08070,4,1049.98,262.495,0.59,0.2775
C12654,2,135.17,67.585,0.08,0.05
C08376,7,725.11,103.58714285714287,0.68,0.4114285714285714
C00202,12,2023.25,168.60416666666666,0.57,0.16333333333333333
C00152,3,314.87,104.95666666666666,0.57,0.23666666666666666
C10665,1,149.99,149.99,0.13,0.13
C10451,1,210.01,210.01,0.24,0.24
C08359,19,1265.48,66.6042105263158,0.34,0.12315789473684209
C00107,249,29737.34,119.42706827309237,0.81,0.13843373493975902
C09771,1,652.12,652.12,0.18,0.18
C04905,89,11061.21,124.28325842696628,0.5,0.14629213483146067
C04164,7,259.91,37.13,0.29,0.14857142857142858
C03856,104,29482.25,283.4831730769231,0.92,0.25125
C09870,4,267.08,66.77,0.33,0.14500000000000002
C10098,171,19970.03,116.78380116959063,0.77,0.1423391812865497
C06044,9,1385.9,153.9888888888889,0.25,0.1322222222222222
C00210,14,1625.84,116.13142857142857,0.38,0.12357142857142858
C04551,110,19361.21,176.011,0.91,0.188
C06694,25,2768.6,110.744,0.82,0.15360000000000001
C04438,29,1413.8899999999999,48.75482758620689,0.72,0.1393103448275862
C13541,14,985.1899999999999,70.37071428571429,0.33,0.10785714285714286
C10504,26,3564.18,137.08384615384614,0.33,0.14615384615384613
C01562,30,9429.59,314.31966666666665,0.86,0.185
C08337,4,309.76,77.44,0.18,0.13
C02407,2,158.99,79.495,0.15,0.14500000000000002
C06264,2,77.89999999999999,38.949999999999996,0.16,0.12
C11003,72,11174.52,155.20166666666668,0.52,0.1213888888888889
C09995,161,18733.22,116.35540372670808,0.55,0.12291925465838509
C06780,10,1194.03,119.40299999999999,0.49,0.143
C03725,25,2901.1,116.044,0.53,0.1524
C12989,32,4771.81,149.1190625,0.59,0.190625
C03240,9,1056.71,117.41222222222223,0.32,0.12222222222222223
C03321,8,734.92,91.865,0.4,0.15125
C08363,78,22160.04,284.1030769230769,0.93,0.24512820512820513
C02917,10,1054.59,105.45899999999999,0.19,0.084
C01812,86,10325.66,120.06581395348837,0.93,0.303953488372093
C09218,7,300.93,42.99,0.79,0.31428571428571433
C07928,1,100.04,100.04,0.01,0.01
C03238,5,926.24,185.248,0.09,0.062
C12525,87,14441.0,165.98850574712642,0.86,0.18643678160919538
C09696,16,814.31,50.894375,0.77,0.173125
C08616,58,4148.52,71.52620689655173,0.8,0.13672413793103447
C11523,3,538.79,179.59666666666666,0.38,0.2733333333333333
C07022,8,944.96,118.12,0.32,0.15625
C06113,24,2185.62,91.0675,0.3,0.11458333333333333
C06671,13,2474.86,190.37384615384616,0.7,0.36230769230769233
C12063,47,4684.24,99.66468085106382,0.88,0.1723404255319149
C13092,71,5970.34,84.0892957746479,0.67,0.11098591549295775
C06934,1,36.22,36.22,0.33,0.33
C11127,1,150.04,150.04,0.13,0.13
C08314,150,22044.21,146.9614,0.68,0.1288
C03688,64,5467.3,85.4265625,0.8,0.16125
C03103,1,49.98,49.98,0.09,0.09
C08190,189,44347.48,234.64275132275134,0.88,0.18597883597883597
C12604,7,1645.06,235.00857142857143,0.26,0.06857142857142857
C10925,8,533.97,66.74625,0.35,0.11374999999999999
C05002,16,1384.57,86.535625,0.32,0.1125
C03193,8,2646.83,330.85375,0.44,0.1375
C03740,13,1474.28,113.40615384615384,0.92,0.2253846153846154
C04507,20,1324.18,66.209,0.32,0.166
C11353,36,2874.2400000000002,79.84,0.3,0.11416666666666668
C04828,962,106299.94,110.49889812889813,0.91,0.14565488565488566
C05896,3,171.05,57.01666666666667,0.23,0.13333333333333333
C05244,22,2790.15,126.825,0.76,0.35409090909090907
C09358,41,13208.59,322.1607317073171,0.61,0.17243902439024392
C12786,3,310.33,103.44333333333333,0.42,0.18333333333333335
C00147,15,1938.25,129.21666666666667,0.33,0.13266666666666668
C08578,124,16527.78,133.28854838709677,0.8,0.16
C07834,9,648.67,72.07444444444444,0.23,0.15222222222222223
C10062,1,29.02,29.02,0.03,0.03
C12629,56,7588.36,135.50642857142856,0.42,0.15107142857142858
C09719,50,6375.39,127.5078,0.8,0.2556
C03693,14,2721.6099999999997,194.40071428571426,0.41,0.15285714285714286
C05659,5,262.68,52.536,0.41,0.202
C05214,17,3042.37,178.9629411764706,0.68,0.16294117647058823
C01209,3,177.95,59.31666666666666,0.85,0.3233333333333333
C13266,9,820.73,91.19222222222223,0.19,0.0811111111111111
C09285,9,2216.26,246.25111111111113,0.22,0.1522222222222222
C05127,98,5738.36,58.55469387755102,0.75,0.20153061224489796
C07039,8,1487.05,185.88125,0.43,0.17375000000000002
C00501,73,9887.48,135.44493150684931,0.51,0.1252054794520548
C04529,2,900.03,450.015,0.07,0.05500000000000001
C02345,1,254.91,254.91,0.08,0.08
C10414,6,1667.6,277.93333333333334,0.36,0.13166666666666668
C11653,7,1093.03,156.14714285714285,0.7,0.20857142857142857
C10075,85,8195.51,96.41776470588236,0.43,0.12129411764705883
C05970,14,1498.6200000000001,107.04428571428572,0.53,0.24571428571428572
C08205,20,2457.0299999999997,122.85149999999999,0.3,0.101
C04573,2,178.92000000000002,89.46000000000001,0.16,0.13
C08111,37,6843.6,184.96216216216217,0.85,0.1391891891891892
C07002,15,838.6800000000001,55.912000000000006,0.54,0.18533333333333335
C03121,2,299.94,149.97,0.17,0.09000000000000001
C11959,34,10695.82,314.58294117647057,0.81,0.24176470588235296
C06105,16,1960.0,122.5,0.19,0.100625
C01014,5,363.39,72.678,0.63,0.2
C11866,12,410.38,34.19833333333333,0.47,0.18083333333333332
C03358,23,3089.46,134.32434782608695,0.39,0.1073913043478261
C00631,7,5436.53,776.6471428571429,0.74,0.21428571428571427
C04145,2,200.09,100.045,0.15,0.14
C06089,3,221.9,73.96666666666667,0.18,0.11333333333333333
C05347,54,8355.28,154.7274074074074,0.77,0.12425925925925926
C01343,6,1774.8600000000001,295.81,0.77,0.21333333333333335
C05851,28,4157.17,148.47035714285715,0.28,0.08678571428571429
C10941,1,107.97,107.97,0.42,0.42
C09027,34,3536.08,104.00235294117647,0.39,0.15382352941176472
C10354,12,877.87,73.15583333333333,0.27,0.12166666666666666
C01016,57,8099.82,142.10210526315788,0.43,0.14192982456140352
C03657,46,7668.75,166.71195652173913,0.92,0.2234782608695652
C11313,14,3383.29,241.66357142857143,0.42,0.14285714285714285
C10783,11,915.65,83.24090909090908,0.43,0.13545454545454547
C05444,22,1758.45,79.92954545454546,0.47,0.18681818181818183
C06314,40,3025.75,75.64375,0.49,0.17450000000000002
C09465,41,2682.21,65.41975609756098,0.77,0.15682926829268293
C01504,17,3027.22,178.07176470588234,0.46,0.1776470588235294
C08382,5,312.77,62.553999999999995,0.54,0.192
C00564,13,1060.57,81.5823076923077,0.39,0.1176923076923077
C03002,85,8252.94,97.09341176470589,0.6,0.1491764705882353
C00989,6,1499.73,249.955,0.73,0.25166666666666665
C06002,46,3759.58,81.73,0.65,0.1391304347826087
C12742,43,4353.86,101.25255813953487,0.88,0.1686046511627907
C01488,15,1099.17,73.278,0.51,0.17200000000000001
C07838,41,2556.85,62.36219512195122,0.3,0.11658536585365854
C05050,3,351.06,117.02,0.31,0.12333333333333334
C10314,8,1949.8,243.725,0.44,0.11625
C05661,47,5734.05,122.00106382978724,0.72,0.1497872340425532
C08293,111,14886.78,134.11513513513515,0.75,0.13873873873873874
C06178,1,209.89,209.89,0.03,0.03
C10981,11,2007.58,182.50727272727272,0.43,0.19090909090909092
C10206,8,754.1099999999999,94.26374999999999,0.25,0.1525
C08185,37,11491.79,310.5889189189189,0.74,0.16837837837837838
C12973,177,16077.87,90.83542372881357,0.63,0.11689265536723165
C09854,83,29368.0,353.8313253012048,0.63,0.12506024096385543
C04184,10,1479.0,147.9,0.43,0.137
C12726,3,400.01,133.33666666666667,0.37,0.22
C06539,1,79.04,79.04,0.04,0.04
C08106,216,7671.94,35.51824074074074,0.83,0.18736111111111112
C12162,7,846.06,120.86571428571428,0.32,0.13
C09148,62,9022.35,145.5217741935484,0.4,0.13225806451612904
C10434,36,5539.2,153.86666666666667,0.93,0.245
C08143,4,927.07,231.7675,0.55,0.24250000000000002
C05249,1,103.96,103.96,0.13,0.13
C07201,4,142.06,35.515,0.38,0.1575
C07816,35,2859.41,81.69742857142857,0.39,0.11314285714285714
C08410,35,7285.469999999999,208.1562857142857,0.31,0.10400000000000001
C11927,29,1631.8899999999999,56.272068965517235,0.36,0.13862068965517244
C07107,24,1889.92,78.74666666666667,0.53,0.13
C12620,3,575.0,191.66666666666666,0.15,0.08666666666666667
C08856,3,500.02,166.67333333333332,0.17,0.11333333333333334
C08999,125,29596.78,236.77424,0.83,0.16904
C08463,2,157.88,78.94,0.13,0.13
C10893,9,523.42,58.157777777777774,0.6,0.21
C07794,79,11885.81,150.4532911392405,0.66,0.13936708860759495
C01255,4,849.9200000000001,212.48000000000002,0.68,0.26
C11722,31,3822.87,123.31838709677419,0.37,0.13548387096774195
C09257,5,145.15,29.03,0.09,0.06
C09080,11,569.76,51.79636363636364,0.48,0.14
C02433,9,959.74,106.63777777777779,0.37,0.1388888888888889
C00534,146,14791.03,101.30842465753425,0.81,0.13773972602739726
C04386,213,11860.37,55.6824882629108,0.9,0.20661971830985915
C08759,5,925.5500000000001,185.11,0.73,0.30999999999999994
C08496,19,2200.25,115.80263157894737,0.62,0.1626315789473684
C06756,104,9386.62,90.25596153846155,0.62,0.1410576923076923
C08691,27,2999.21,111.08185185185185,0.39,0.14555555555555555
C08845,283,21625.88,76.4165371024735,0.81,0.13265017667844523
C03645,41,4585.02,111.82975609756099,0.72,0.16878048780487806
C08380,17,2265.81,133.2829411764706,0.43,0.14823529411764705
C07965,3,193.03,64.34333333333333,0.32,0.14333333333333334
C02312,2,199.99,99.995,0.32,0.165
C11596,139,11560.52,83.16920863309353,0.87,0.14172661870503597
C06036,62,2474.99,39.91919354838709,0.87,0.14709677419354839
C09141,164,23025.06,140.39670731707318,0.73,0.11030487804878049
C02714,25,1382.68,55.3072,0.25,0.1232
C08527,23,2260.2,98.2695652173913,0.38,0.11521739130434783
C05814,185,21172.56,114.44627027027028,0.76,0.13205405405405404
C12165,18,7773.94,431.8855555555555,0.34,0.1311111111111111
C09390,2,252.5,126.25,0.19,0.18
C08491,3,140.49,46.830000000000005,0.11,0.056666666666666664
C02541,21,3003.87,143.04142857142855,0.28,0.08333333333333333
C11926,31,1944.46,62.72451612903226,0.7,0.1429032258064516
C10720,21,1609.77,76.65571428571428,0.4,0.17095238095238094
C04514,7,581.38,83.05428571428571,0.28,0.10857142857142857
C08174,56,7537.5,134.59821428571428,0.69,0.17267857142857143
C06008,15,890.34,59.356,0.28,0.142
C04626,5,195.05,39.010000000000005,0.72,0.48
C05449,7,1235.97,176.56714285714287,0.39,0.16571428571428573
C07237,51,5407.51,106.02960784313726,0.41,0.13392156862745097
C07828,50,5031.95,100.639,0.43,0.1392
C08509,8,1053.75,131.71875,0.34,0.15
C00864,7,353.46,50.49428571428571,0.26,0.17857142857142858
C13447,152,6429.04,42.29631578947368,0.93,0.21552631578947368
C11791,4,381.81,95.4525,0.34,0.155
C01469,20,2893.0299999999997,144.6515,0.32,0.097
C10751,54,9955.37,184.35870370370372,0.87,0.17648148148148146
C04562,7,342.84000000000003,48.97714285714286,0.26,0.1142857142857143
C03390,2,350.01,175.005,0.61,0.365
C10429,2,1250.1200000000001,625.0600000000001,0.2,0.135
C04357,14,1184.8600000000001,84.63285714285715,0.28,0.10428571428571429
C11102,66,5164.17,78.245,0.72,0.12621212121212122
C00536,4,374.98,93.745,0.43,0.2025
C07102,60,11014.97,183.58283333333333,0.81,0.28583333333333333
C00651,1,25.07,25.07,0.04,0.04
C11857,5,290.07,58.013999999999996,0.23,0.122
C08199,10,552.06,55.205999999999996,0.18,0.10400000000000001
C12420,28,3476.07,124.14535714285715,0.82,0.20107142857142857
C09193,34,6715.26,197.50764705882352,0.34,0.1252941176470588
C05175,27,4390.28,162.60296296296295,0.87,0.15555555555555556
C06020,3,274.9,91.63333333333333,0.39,0.21
C05855,28,3133.64,111.91571428571429,0.6,0.13464285714285715
C13195,9,441.22,49.02444444444445,0.28,0.11888888888888889
C09483,4,797.0,199.25,0.36,0.1575
C10470,6,799.81,133.30166666666665,0.14,0.09333333333333334
C06629,3,446.78000000000003,148.92666666666668,0.1,0.07
C05077,39,4017.53,103.01358974358975,0.75,0.14615384615384616
C04773,71,6543.87,92.16718309859155,0.53,0.13732394366197184
C03802,25,3340.27,133.6108,0.5,0.1612
C11601,25,839.99,33.5996,0.85,0.17759999999999998
C02584,14,1005.8000000000001,71.84285714285714,0.34,0.12571428571428572
C08366,174,34825.52,200.14666666666665,0.82,0.2020689655172414
C11323,15,1439.18,95.94533333333334,0.84,0.2733333333333333
C01439,55,2558.03,46.50963636363637,0.83,0.14745454545454545
C07368,41,7955.36,194.03317073170732,0.81,0.16121951219512196
C02870,20,1877.43,93.8715,0.39,0.14350000000000002
C03694,11,768.47,69.86090909090909,0.23,0.08818181818181818
C01410,3,166.96,55.653333333333336,0.21,0.10333333333333333
C08465,16,4750.22,296.88875,0.84,0.325
C12888,1,49.95,49.95,0.59,0.59
C09704,17,2502.66,147.21529411764706,0.42,0.1211764705882353
C00815,16,5680.76,355.0475,0.63,0.163125
C01501,1,149.94,149.94,0.15,0.15
C03067,27,3521.45,130.42407407407407,0.31,0.1325925925925926
C03789,11,3584.12,325.8290909090909,0.49,0.18999999999999997
C11159,55,18560.7,337.46727272727276,0.91,0.26181818181818184
C06326,8,844.71,105.58875,0.18,0.0975
C01242,20,1274.32,63.715999999999994,0.34,0.12450000000000001
C00583,117,5872.02,50.188205128205134,0.85,0.19008547008547008
C04811,2,101.69999999999999,50.849999999999994,0.06,0.034999999999999996
C09917,36,6474.88,179.85777777777778,0.61,0.1638888888888889
C10395,19,1365.27,71.85631578947368,0.21,0.08052631578947368
C07347,29,896.25,30.905172413793103,0.53,0.16034482758620688
C09187,13,2375.24,182.71076923076922,0.91,0.3776923076923077
C11787,51,2152.11,42.19823529411765,0.8,0.2054901960784314
C05049,9,594.12,66.01333333333334,0.39,0.12444444444444445
C10040,4,131.72,32.93,0.66,0.2725
C08023,17,1576.8799999999999,92.75764705882352,0.55,0.24
C11628,32,8170.969999999999,255.34281249999998,0.42,0.12375
C08564,2,494.85,247.425,0.46,0.265
C05404,30,1978.17,65.93900000000001,0.41,0.13
C10520,19,2249.89,118.41526315789473,0.96,0.4131578947368421
C03436,8,1448.6,181.075,0.7,0.19874999999999998
C06427,47,3942.52,83.88340425531915,0.39,0.12382978723404256
C13448,6,725.05,120.84166666666665,0.65,0.24500000000000002
C08405,3,101.42,33.806666666666665,0.18,0.10333333333333333
C10224,86,23591.66,274.32162790697674,0.84,0.22604651162790698
C00144,4,1423.33,355.8325,0.36,0.125
C10988,7,1071.31,153.0442857142857,0.69,0.16999999999999998
C11015,1,25.03,25.03,0.08,0.08
C11668,32,1415.57,44.2365625,0.48,0.1596875
C11856,9,430.0,47.77777777777778,0.56,0.1922222222222222
C08484,8,1004.04,125.505,0.4,0.09375
C01923,3,556.05,185.35,0.11,0.08
C04930,1,53.93,53.93,0.07,0.07
C13399,29,1916.98,66.10275862068966,0.39,0.1396551724137931
C09903,15,1666.22,111.08133333333333,0.27,0.10466666666666667
C01620,4,858.76,214.69,0.69,0.4175
C09403,3,638.88,212.96,0.57,0.21999999999999997
C09433,12,3081.36,256.78000000000003,0.66,0.16416666666666666
C06763,9,611.65,67.96111111111111,0.34,0.15333333333333335
C11160,1,773.95,773.95,0.06,0.06
C03301,18,1784.82,99.15666666666667,0.42,0.11388888888888887
C02952,13,1303.71,100.28538461538461,0.42,0.1946153846153846
C06398,8,2465.35,308.16875,0.5,0.29
C01726,34,5676.07,166.94323529411764,0.42,0.14294117647058824
C11894,5,504.04,100.808,0.57,0.21599999999999997
C03965,1,200.03,200.03,0.05,0.05
C05879,19,1691.06,89.00315789473684,0.49,0.14578947368421052
C12177,25,8225.04,329.00160000000005,0.42,0.12359999999999999
C05090,18,850.28,47.23777777777778,0.4,0.16666666666666666
C06168,31,1735.16,55.972903225806455,0.54,0.18225806451612905
C10675,24,1669.75,69.57291666666667,0.81,0.12291666666666667
C05654,79,9012.81,114.08620253164557,0.82,0.13240506329113924
C07403,38,2305.38,60.66789473684211,0.34,0.11973684210526316
C07784,8,745.56,93.195,0.84,0.37
C07026,11,1526.74,138.79454545454544,0.37,0.16272727272727272
C10935,41,5161.61,125.89292682926829,0.73,0.17463414634146343
C09962,4,640.87,160.2175,0.41,0.2225
C04656,85,6390.08,75.17741176470588,0.5,0.1363529411764706
C10284,6,1002.64,167.10666666666665,0.32,0.16
C11171,9,2037.8500000000001,226.4277777777778,0.18,0.07555555555555554
C02924,21,1327.31,63.205238095238094,0.55,0.15952380952380954
C05213,4,1474.9,368.725,0.64,0.3425
C04355,8,483.68,60.46,0.41,0.16625
C03101,12,1635.07,136.25583333333333,0.46,0.18333333333333335
C09716,80,7003.29,87.541125,0.64,0.1305
C07723,2,224.93,112.465,0.58,0.365
C06401,7,1764.96,252.13714285714286,0.26,0.11
C07030,32,2594.52,81.07875,0.5,0.11375
C04461,3,561.97,187.32333333333335,0.27,0.15666666666666668
C02265,41,5838.84,142.41073170731707,0.44,0.13902439024390245
C06397,2,125.17,62.585,0.42,0.265
C12469,8,287.5,35.9375,0.24,0.08875
C12029,1,117.01,117.01,0.04,0.04
C00338,25,3502.3,140.092,0.57,0.18280000000000002
C08991,4,466.22,116.555,0.13,0.0775
C09840,2,250.01,125.005,0.74,0.43
C08517,8,1656.5,207.0625,0.2,0.085
C07296,94,4332.35,46.08882978723405,0.62,0.14191489361702128
C03513,11,1318.97,119.90636363636364,0.46,0.13272727272727272
C02598,4,1069.99,267.4975,0.54,0.34
C10138,4,804.66,201.165,0.15,0.095
C00741,68,21000.0,308.8235294117647,0.57,0.12088235294117648
C09527,5,899.9000000000001,179.98000000000002,0.14,0.064
C00877,22,2949.76,134.08,0.73,0.3140909090909091
C10621,14,1329.85,94.98928571428571,0.56,0.21571428571428572
C10999,5,450.09999999999997,90.02,0.83,0.414
C10372,9,1300.11,144.45666666666665,0.66,0.27222222222222225
C13155,3,325.03999999999996,108.34666666666665,0.45,0.18666666666666665
C00438,2,571.88,285.94,0.19,0.125
C04272,25,3643.41,145.7364,0.37,0.1364
C10759,20,3372.14,168.607,0.35,0.15
C13429,16,2084.62,130.28875,0.75,0.164375
C07938,41,4236.2699999999995,103.32365853658536,0.51,0.14560975609756097
C12955,14,2882.79,205.91357142857143,0.79,0.16357142857142856
C06212,26,3015.2,115.96923076923076,0.28,0.14115384615384616
C03070,16,3175.3,198.45625,0.78,0.36124999999999996
C10633,7,750.23,107.17571428571429,0.7,0.3085714285714286
C02291,1,50.09,50.09,0.11,0.11
C11360,11,1714.11,155.8281818181818,0.37,0.0990909090909091
C02363,7,1398.6,199.79999999999998,0.32,0.10428571428571429
C00840,1,225.97,225.97,0.17,0.17
C08306,4,3021.19,755.2975,0.51,0.24000000000000002
C10389,1,36.04,36.04,0.22,0.22
C08016,12,1564.88,130.40666666666667,0.62,0.18500000000000003
C04533,74,27311.1,369.0689189189189,0.86,0.20486486486486485
C06028,12,1341.82,111.81833333333333,0.23,0.09583333333333333
C02916,16,853.55,53.346875,0.88,0.1625
C08163,2,433.32,216.66,0.1,0.055
C00245,10,1236.62,123.66199999999999,0.43,0.231
C02177,44,7518.610000000001,170.87750000000003,0.84,0.18704545454545454
C00034,52,4470.78,85.97653846153845,0.46,0.13596153846153847
C04719,3,299.81,99.93666666666667,0.27,0.10000000000000002
C03303,11,2499.79,227.25363636363636,0.83,0.35818181818181816
C05589,1,25.03,25.03,0.01,0.01
C04142,14,692.3,49.449999999999996,0.33,0.12142857142857144
C09663,176,53118.57,301.8100568181818,0.95,0.2975568181818182
C01006,9,1603.94,178.21555555555557,0.36,0.21444444444444444
C04260,10,865.98,86.598,0.29,0.137
C09628,19,3942.9300000000003,207.5226315789474,0.41,0.12842105263157894
C04516,16,1282.93,80.183125,0.41,0.139375
C06986,43,1984.82,46.15860465116279,0.86,0.18953488372093025
C09440,8,665.88,83.235,0.26,0.15
C11340,14,1240.1,88.57857142857142,0.76,0.22428571428571428
C10610,1,335.02,335.02,0.11,0.11
C09401,61,10372.85,170.0467213114754,0.66,0.13327868852459018
C10880,13,2705.8100000000004,208.1392307692308,0.58,0.13923076923076924
C10004,19,3039.88,159.9936842105263,0.45,0.10894736842105264
C00342,7,370.79,52.970000000000006,0.32,0.15285714285714286
C03025,2,150.04000000000002,75.02000000000001,0.35,0.22499999999999998
C06746,13,1463.76,112.59692307692308,0.27,0.13384615384615384
C04528,112,15065.85,134.51651785714287,0.67,0.14562499999999998
C03986,23,3157.19,137.26913043478262,0.57,0.13304347826086957
C07848,82,8921.22,108.79536585365852,0.37,0.11682926829268293
C07051,23,7651.15,332.6586956521739,0.35,0.12608695652173912
C12777,5,550.16,110.032,0.59,0.27599999999999997
C07840,222,24048.79,108.32788288288289,0.82,0.17229729729729729
C08011,7,730.07,104.2957142857143,0.9,0.4257142857142857
C01931,1,75.05,75.05,0.04,0.04
C09990,2,249.92000000000002,124.96000000000001,0.09,0.06
C03191,3,814.1700000000001,271.39000000000004,0.31,0.21666666666666667
C07993,7,1400.05,200.00714285714284,0.87,0.5214285714285715
C06288,32,5749.84,179.6825,0.35,0.1134375
C00580,8,675.08,84.385,0.21,0.09
C07277,100,16105.64,161.0564,0.51,0.128
C08871,11,1503.19,136.65363636363637,0.43,0.16363636363636364
C03357,2,299.85,149.925,0.53,0.325
C01803,9,566.76,62.97333333333333,0.33,0.1
C10814,109,14162.23,129.92871559633028,0.54,0.14587155963302753
C08850,18,2819.85,156.65833333333333,0.89,0.415
C01269,22,9265.75,421.17045454545456,0.92,0.32636363636363636
C12114,3,2193.6,731.1999999999999,0.16,0.09666666666666668
C03517,103,20652.03,200.50514563106796,0.93,0.18728155339805824
C11486,6,772.95,128.82500000000002,0.68,0.275
C03282,1,149.96,149.96,0.09,0.09
C01302,2,382.06,191.03,0.26,0.15
C11716,99,18794.12,189.83959595959595,0.78,0.15505050505050505
C06487,4,1445.0900000000001,361.27250000000004,0.25,0.10250000000000001
C09701,67,4453.14,66.46477611940298,0.55,0.12701492537313433
C12921,7,1028.78,146.96857142857144,0.21,0.11714285714285713
C01409,8,482.05,60.25625,0.33,0.13999999999999999
C12583,84,7008.87,83.43892857142858,0.42,0.13642857142857143
C09312,29,1369.83,47.235517241379306,0.44,0.11965517241379311
C12391,37,9414.66,254.45027027027027,0.34,0.12243243243243244
C11577,9,2360.75,262.30555555555554,0.65,0.22111111111111112
C12364,29,3875.16,133.6262068965517,0.8,0.23586206896551723
C09131,79,9661.98,122.30354430379747,0.79,0.13443037974683544
C11530,29,1057.77,36.4748275862069,0.85,0.16655172413793104
C02311,111,12761.57,114.9690990990991,0.52,0.14207207207207206
C03712,2,199.9,99.95,0.28,0.25
C05613,26,4887.94,187.9976923076923,0.56,0.16346153846153846
C10894,2,83.25,41.625,0.21,0.14
C01546,3,150.01,50.00333333333333,0.6,0.2833333333333333
C05770,41,6223.31,151.78804878048783,0.9,0.19097560975609756
C06875,60,6911.97,115.1995,0.5,0.11233333333333334
C12057,58,7481.46,128.99068965517242,0.8,0.16448275862068967
C09397,11,1581.88,143.80727272727273,0.31,0.15636363636363637
C03166,5,825.92,165.184,0.71,0.374
C07008,8,2059.98,257.4975,0.19,0.08625000000000001
C13139,6,1010.1299999999999,168.355,0.85,0.525
C05810,5,800.09,160.018,0.75,0.23399999999999999
C12964,10,1179.21,117.921,0.27,0.10300000000000001
C10753,5,319.17,63.834,0.54,0.24
C02905,23,1034.68,44.98608695652174,0.73,0.1634782608695652
C09429,2,109.14,54.57,0.05,0.030000000000000002
C13110,51,4219.93,82.74372549019608,0.37,0.1
C00813,14,3037.43,216.9592857142857,0.22,0.095
C07192,2,1036.51,518.255,0.14,0.135
C06076,13,709.46,54.573846153846155,0.37,0.1769230769230769
C01543,6,409.42,68.23666666666666,0.49,0.19833333333333333
C09744,18,4204.83,233.60166666666666,0.61,0.17833333333333334
C09160,2,197.12,98.56,0.05,0.030000000000000002
C12110,4,806.95,201.7375,0.08,0.0525
C08957,16,3667.46,229.21625,0.34,0.105625
C05849,2,147.59,73.795,0.21,0.125
C07152,7,800.54,114.36285714285714,0.2,0.09428571428571429
C05831,20,3716.56,185.828,0.33,0.1045
C07944,210,33605.72,160.0272380952381,0.96,0.20147619047619048
C08978,1,100.09,100.09,0.01,0.01
C08752,20,5212.41,260.6205,0.33,0.11499999999999999
C13319,45,3141.67,69.81488888888889,0.65,0.15288888888888888
C01925,9,5082.89,564.7655555555556,0.33,0.1611111111111111
C08140,25,5352.84,214.11360000000002,0.88,0.24280000000000002
