transaction_id,device_key
3005755,mobile|SAMSUNG SM-G892A Build/NRD90M
3065224,mobile|iOS Device
3075110,desktop|MacOS
3060432,desktop|Windows
3075018,mobile|iOS Device
3055873,desktop|MacOS
3070061,desktop|UNKNOWN
3055940,mobile|LG-K500 Build/MMB29M
3065233,mobile|iOS Device
3070063,desktop|UNKNOWN
3080548,mobile|LG-H820 Build/NRD90U
3055840,mobile|iOS Device
3075152,desktop|MacOS
3055945,desktop|MacOS
3060422,mobile|SAMSUNG SM-N950U Build/NMF26X
3055951,desktop|MacOS
3080431,mobile|iOS Device
3055844,desktop|MacOS
3060509,desktop|MacOS
3065306,desktop|MacOS
3055960,desktop|MacOS
3080512,desktop|Windows
3065231,desktop|MacOS
3070151,desktop|Windows
3075124,mobile|iOS Device
3055881,mobile|SM-T560 Build/KTU84P
3080579,desktop|Windows
3080602,desktop|Windows
3065349,desktop|Trident/7.0
3051692,desktop|rv:11.0
3055949,desktop|MacOS
3055999,mobile|LG-K410 Build/LRX22G
3051609,mobile|iOS Device
3051681,desktop|Windows
3070113,desktop|Windows
3051674,desktop|MacOS
3065371,mobile|iOS Device
3051733,mobile|iOS Device
3065293,desktop|Trident/7.0
3075226,mobile|iOS Device
3055883,mobile|SM-A500M Build/KTU84P
3075188,desktop|Windows
3051750,mobile|iOS Device
3065304,mobile|SM-G950U Build/NRD90M
3080574,desktop|UNKNOWN
3051705,desktop|MacOS
3080525,desktop|Windows
3060525,mobile|iOS Device
3051772,mobile|iOS Device
3055905,mobile|UNKNOWN
3070111,desktop|Trident/7.0
3060548,desktop|rv:57.0
3055958,desktop|UNKNOWN
3051676,mobile|SAMSUNG SM-G930T Build/NRD90M
3060515,desktop|UNKNOWN
3075165,mobile|iOS Device
3075254,mobile|iOS Device
3051804,desktop|Windows
3065426,mobile|SM-G935T Build/NRD90M
3065352,desktop|Windows
3055920,mobile|HUAWEI CUN-L03 Build/HUAWEICUN-L03
3051725,mobile|iOS Device
3060560,mobile|iOS Device
3080710,desktop|Windows
3060620,desktop|UNKNOWN
3051677,desktop|Windows
3060598,mobile|SM-T810 Build/NRD90M
3080673,desktop|MacOS
3080631,mobile|iOS Device
3060706,desktop|Windows
3056057,mobile|iOS Device
3056014,desktop|Windows
3065343,desktop|Windows
3051812,mobile|iOS Device
3080730,desktop|Windows
3080743,mobile|UNKNOWN
3056056,mobile|SM-G531H Build/LMY48B
3065430,desktop|MacOS
3065390,mobile|KFGIWI Build/LVY48F
3065447,desktop|Trident/7.0
3080659,desktop|Windows
3065491,desktop|Windows
3065504,desktop|Windows
3065500,desktop|Windows
3056070,mobile|es-us
3080718,mobile|iOS Device
3060659,mobile|iOS Device
3070215,desktop|Windows
3070200,desktop|Windows
3070251,desktop|MacOS
3065413,desktop|Windows
3051832,desktop|Windows
3051880,desktop|Windows
3060697,mobile|iOS Device
3070298,desktop|MacOS
3080711,mobile|iOS Device
3080714,mobile|iOS Device
3060678,mobile|SM-G955U1 Build/NRD90M
3051920,desktop|Windows
3065550,desktop|Windows
3065516,desktop|Windows
3070274,desktop|Trident/7.0
3070365,desktop|Trident/7.0
3060727,mobile|BBB100-3
3060709,desktop|UNKNOWN
3070363,desktop|UNKNOWN
3051858,desktop|UNKNOWN
3056100,mobile|UNKNOWN
3075379,desktop|MacOS
3065571,desktop|Windows
3051941,mobile|iOS Device
3051943,desktop|UNKNOWN
3051966,desktop|rv:48.0
3065574,desktop|MacOS
3070318,desktop|Windows
3065583,desktop|MacOS
3056131,mobile|SM-J530GM Build/NRD90M
3070340,mobile|iOS Device
3065625,mobile|iOS Device
3075399,mobile|iOS Device
3065496,mobile|UNKNOWN
3065568,desktop|MacOS
3075373,desktop|UNKNOWN
3065577,desktop|MacOS
3080819,desktop|rv:56.0
3056183,desktop|MacOS
3060813,desktop|UNKNOWN
3075466,desktop|Windows
3052015,desktop|Windows
3065535,mobile|iOS Device
3056172,desktop|Windows
3065498,desktop|Windows
3051926,desktop|Windows
3070450,desktop|Windows
3051891,desktop|Windows
3065561,desktop|Windows
3070303,desktop|Windows
3065649,desktop|Windows
3051987,desktop|Trident/7.0
3065588,desktop|Windows
3065692,mobile|iOS Device
3052012,mobile|iOS Device
3065677,mobile|iOS Device
3065618,desktop|Windows
3051971,desktop|MacOS
3065573,mobile|iOS Device
3080795,desktop|Trident/7.0
3070322,desktop|Windows
3080846,desktop|MacOS
3065598,mobile|iOS Device
3060810,mobile|UNKNOWN
3075450,mobile|SM-G530T
3060832,desktop|UNKNOWN
3056175,desktop|Windows
3052049,desktop|UNKNOWN
3070397,desktop|MacOS
3051938,desktop|UNKNOWN
3075495,mobile|iOS Device
3065725,mobile|iOS Device
3052035,mobile|UNKNOWN
3052043,desktop|UNKNOWN
3065668,desktop|rv:57.0
3065693,desktop|Windows
3075490,desktop|Windows
3065578,mobile|UNKNOWN
3052090,desktop|Trident/7.0
3060893,desktop|UNKNOWN
3052089,desktop|Trident/7.0
3060838,mobile|iOS Device
3060947,desktop|MacOS
3080920,desktop|Windows
3052064,desktop|MacOS
3065634,desktop|Windows
3060830,desktop|UNKNOWN
3081042,desktop|Windows
3060823,desktop|UNKNOWN
3052016,mobile|iOS Device
3051990,mobile|iOS Device
3075525,mobile|SM-J510MN Build/MMB29M
3065720,desktop|Windows
3065675,desktop|Windows
3065739,desktop|Windows
3080949,mobile|iOS Device
3056288,desktop|Trident/7.0
3060916,mobile|SM-T377V Build/NMF26X
3060871,mobile|iOS Device
3052114,desktop|Trident/7.0
3061006,mobile|iOS Device
3075549,desktop|Trident/7.0
3060929,mobile|SM-T377V Build/NMF26X
3080940,desktop|MacOS
3052078,desktop|Windows
3052050,desktop|Trident/7.0
3070498,desktop|Windows
3056281,desktop|Windows
3060902,mobile|iOS Device
3052027,mobile|UNKNOWN
3056333,desktop|MacOS
3075534,desktop|Windows
3075563,desktop|Windows
3052128,desktop|Trident/7.0
3060895,desktop|rv:11.0
3075503,mobile|Hisense U963 Build/MRA58K
3070548,mobile|iOS Device
3060904,desktop|rv:57.0
3065682,mobile|UNKNOWN
3052086,mobile|iOS Device
3060973,desktop|Windows
3065798,mobile|iOS Device
3056396,desktop|MacOS
3070551,mobile|iOS Device
3056381,mobile|iOS Device
3056276,desktop|Windows
3056408,desktop|rv:57.0
3052125,desktop|rv:11.0
3060982,desktop|Windows
3075579,mobile|iOS Device
3052181,desktop|Trident/7.0
3070485,desktop|Windows
3061097,mobile|XT1563
3081029,desktop|MacOS
3052189,desktop|MacOS
3081072,desktop|MacOS
3052145,desktop|Windows
3065822,desktop|Windows
3056406,mobile|UNKNOWN
3065841,desktop|MacOS
3056335,desktop|Windows
3075681,desktop|Windows
3081117,desktop|MacOS
3065796,desktop|UNKNOWN
3061030,desktop|Trident/7.0
3065910,desktop|MacOS
3056462,mobile|iOS Device
3075684,mobile|SM-G610M Build/MMB29K
3056464,desktop|Windows
3061122,desktop|Windows
3065923,mobile|UNKNOWN
3052173,mobile|iOS Device
3052199,mobile|SM-G610M Build/MMB29K
3061079,mobile|iOS Device
3070613,mobile|Pixel 2 Build/OPM1.171019.011
3075760,mobile|SM-G955U Build/NRD90M
3075766,desktop|Windows
3061117,desktop|Windows
3075734,mobile|SM-G955U Build/NRD90M
3065859,mobile|iOS Device
3065944,mobile|SM-G950U Build/NRD90M
3070626,desktop|Windows
3070637,desktop|Windows
3075687,mobile|iOS Device
3065876,desktop|Windows
3070622,desktop|MacOS
3081142,mobile|LG-H810
3056488,desktop|MacOS
3065900,mobile|iOS Device
3065983,mobile|iOS Device
3081273,mobile|rv:57.0
3061217,mobile|Moto E (4) Plus Build/NMA26.42-69
3065964,desktop|Windows
3061114,desktop|Windows
3081233,desktop|MacOS
3081272,mobile|LG-K410 Build/LRX22G
3061221,mobile|iOS Device
3081253,mobile|iOS Device
3061174,desktop|Windows
3056562,mobile|SM-G950F Build/NRD90M
3070630,desktop|Windows
3075853,desktop|Windows
3075805,mobile|UNKNOWN
3061183,desktop|Windows
3075859,desktop|Windows
3075819,mobile|UNKNOWN
3061147,mobile|iOS Device
3081237,mobile|PRA-LX3 Build/HUAWEIPRA-LX3
3056471,desktop|MacOS
3052332,desktop|Windows
3081261,desktop|Windows
3075906,mobile|SM-J320M Build/LMY47V
3056500,mobile|SM-G531H Build/LMY48B
3066010,mobile|KFSUWI Build/LVY48F
3056526,desktop|Windows
3056572,desktop|Windows
3075765,desktop|MacOS
3061269,mobile|iOS Device
3070705,desktop|Trident/7.0
3066110,desktop|Trident/7.0
3056581,desktop|UNKNOWN
3081306,mobile|SM-G531H Build/LMY48B
3081419,mobile|UNKNOWN
3052406,desktop|Windows
3081322,desktop|MacOS
3075947,mobile|UNKNOWN
3075915,desktop|Windows
3070824,desktop|Windows
3066128,mobile|SM-G930V Build/NRD90M
3075936,mobile|ONE TOUCH 4016A Build/JDQ39
3075826,desktop|Trident/7.0
3061258,mobile|SM-G935V Build/NRD90M
3066069,mobile|SAMSUNG-SM-G930A Build/NRD90M
3066009,desktop|Windows
3075900,desktop|Windows
3052347,desktop|UNKNOWN
3061319,desktop|UNKNOWN
3066114,desktop|MacOS
3056559,mobile|M4 SS4456 Build/LMY47V
3061364,mobile|iOS Device
3061349,mobile|iOS Device
3075868,desktop|UNKNOWN
3081422,mobile|MacOS
3081351,mobile|MacOS
3061307,desktop|MacOS
3061365,mobile|SM-G950U Build/NRD90M
3061273,mobile|XT1710-02 Build/NDSS26.118-23-15
3061363,desktop|Windows
3052436,desktop|UNKNOWN
3066195,desktop|Windows
3070840,mobile|iOS Device
3052440,mobile|iOS Device
3081459,mobile|iOS Device
3081443,mobile|iOS Device
3056638,mobile|LG-K410 Build/LRX22G
3052368,mobile|iOS Device
3056600,mobile|LG-K580 Build/MRA58K
3081409,mobile|UNKNOWN
3061315,mobile|SAMSUNG-SM-G935A Build/NRD90M
3052453,desktop|Windows
3066092,mobile|SM-N910T Build/MMB29M
3056583,mobile|Moto G (5) Build/NPP25.137-72
3056586,mobile|SAMSUNG SM-G955U Build/NRD90M
3081467,desktop|MacOS
3066204,desktop|Windows
3081493,desktop|Trident/7.0
3052401,desktop|Windows
3061385,desktop|MacOS
3076026,mobile|UNKNOWN
3052393,mobile|iOS Device
3070939,desktop|Windows
3081431,mobile|iOS Device
3081451,desktop|Windows
3052461,mobile|iOS Device
3066188,desktop|UNKNOWN
3061389,desktop|Windows
3066177,mobile|iOS Device
3070849,desktop|Windows
3066147,mobile|UNKNOWN
3070903,desktop|Windows
3081526,mobile|UNKNOWN
3066216,desktop|UNKNOWN
3081501,desktop|Windows
3052516,desktop|UNKNOWN
3061394,desktop|UNKNOWN
3056701,desktop|Windows
3066240,mobile|iOS Device
3056779,desktop|Windows
3081543,desktop|Windows
3076032,desktop|Windows
3070963,desktop|Windows
3070969,mobile|iOS Device
3052522,desktop|rv:11.0
3056707,desktop|Windows
3076153,mobile|iOS Device
3056803,desktop|UNKNOWN
3076085,mobile|iOS Device
3066299,mobile|iOS Device
3070941,desktop|Windows
3066294,desktop|MacOS
3076119,mobile|iOS Device
3052562,desktop|UNKNOWN
3061469,desktop|Windows
3061406,desktop|Trident/7.0
3076184,mobile|HUAWEI CUN-L03 Build/HUAWEICUN-L03
3076096,desktop|Windows
3061429,desktop|Windows
3066323,desktop|Windows
3066331,desktop|MacOS
3076104,desktop|Windows
3052595,desktop|Windows
3052563,desktop|Windows
3052582,mobile|iOS Device
3052554,mobile|iOS Device
3056775,desktop|MacOS
3076161,mobile|SM-N900W8 Build/LRX21V
3066281,mobile|iOS Device
3076143,desktop|UNKNOWN
3056861,mobile|Moto G (4) Build/NPJ25.93-14.5
3056794,mobile|SM-A720F Build/MMB29K
3061516,mobile|SAMSUNG-SM-G930A Build/NRD90M
3056778,mobile|iOS Device
3081638,mobile|iOS Device
3070978,mobile|UNKNOWN
3066311,mobile|SM-G531H Build/LMY48B
3081609,mobile|iOS Device
3052519,desktop|rv:11.0
3081600,desktop|Windows
3052556,desktop|rv:11.0
3081566,mobile|iOS Device
3071060,desktop|MacOS
3071047,desktop|Windows
3076257,desktop|MacOS
3066382,desktop|Windows
3052625,mobile|UNKNOWN
3076225,desktop|Windows
3061534,desktop|Windows
3071030,mobile|R1
3066338,mobile|Blade L2 Plus Build/KOT49H
3081585,mobile|Moto G (4) Build/NPJS25.93-14-10
3076165,mobile|SM-G531H Build/LMY48B
3056906,desktop|Windows
3061564,desktop|Trident/7.0
3071023,desktop|Windows
3061532,desktop|Windows
3052584,desktop|rv:11.0
3071101,desktop|Windows
3076244,mobile|UNKNOWN
3052670,mobile|iOS Device
3056834,desktop|UNKNOWN
3056876,mobile|SAMSUNG SM-G925F Build/NRD90M
3052576,mobile|XT1635-02
3076312,mobile|UNKNOWN
3052647,mobile|iOS Device
3076193,mobile|iOS Device
3066358,mobile|UNKNOWN
3076246,desktop|Windows
3071064,mobile|iOS Device
3061591,mobile|SM-G935F Build/NRD90M
3066399,mobile|UNKNOWN
3056925,desktop|Windows
3071069,mobile|iOS Device
3052622,desktop|MacOS
3071198,mobile|Moto G (4) Build/NPJS25.93-14-10
3056896,desktop|Windows
3061542,desktop|Windows
3066445,mobile|iOS Device
3081709,desktop|Windows
3081642,desktop|Windows
3061633,desktop|MacOS
3081719,mobile|iOS Device
3071081,mobile|iOS Device
3076331,mobile|iOS Device
3066403,mobile|Pixel Build/OPM1.171019.011
3071093,desktop|Windows
3076310,desktop|Trident/7.0
3076335,mobile|iOS Device
3052669,mobile|HTC Desire 626s Build/LMY47O
3066489,mobile|Pixel Build/OPM1.171019.011
3076319,desktop|MacOS
3066424,desktop|Windows
3056962,desktop|rv:56.0
3061580,mobile|SM-G935F Build/NRD90M
3056948,desktop|Windows
3066468,desktop|Windows
3071167,desktop|MacOS
3071156,mobile|M4 SS4450 Build/MRA58K
3076379,mobile|iOS Device
3071188,mobile|LG-D693n Build/LRX22G
3076344,mobile|SM-G950F Build/NRD90M
3071227,mobile|LG-D693n Build/LRX22G
3061623,desktop|MacOS
3056908,desktop|Windows
3052652,mobile|SM-G950F Build/NRD90M
3061592,desktop|Windows
3056996,desktop|Windows
3081789,desktop|UNKNOWN
3061618,mobile|SM-G950F Build/NRD90M
3076347,desktop|UNKNOWN
3081740,mobile|SM-G950F Build/NRD90M
3061595,mobile|SM-G950F Build/NRD90M
3056959,mobile|iOS Device
3071185,desktop|Windows
3061611,desktop|Windows
3061657,mobile|SM-G950F Build/NRD90M
3076404,desktop|UNKNOWN
3066506,desktop|Windows
3081711,desktop|UNKNOWN
3066503,mobile|iOS Device
3071256,desktop|Windows
3066469,desktop|Windows
3052745,desktop|Windows
3056957,mobile|UNKNOWN
3076377,mobile|iOS Device
3076418,mobile|iOS Device
3076388,desktop|MacOS
3061640,desktop|Windows
3057031,desktop|Windows
3057003,desktop|MacOS
3061711,desktop|MacOS
3061646,desktop|Windows
3076424,desktop|MacOS
3061704,mobile|UNKNOWN
3071249,desktop|UNKNOWN
3052726,mobile|iOS Device
3076455,desktop|Windows
3052795,mobile|LG-V521
3066548,desktop|Windows
3052765,mobile|iOS Device
3071288,mobile|LG-V521
3061700,desktop|Windows
3081773,desktop|Windows
3057013,mobile|iOS Device
3071290,desktop|Windows
3081792,desktop|MacOS
3061747,mobile|iOS Device
3066610,desktop|MacOS
3071355,desktop|MacOS
3076422,desktop|Windows
3052781,mobile|iOS Device
3081853,desktop|MacOS
3071398,desktop|MacOS
3071317,desktop|MacOS
3081851,desktop|Windows
3081909,desktop|Windows
3081840,desktop|Windows
3066585,mobile|iOS Device
3066598,desktop|Windows
3076516,desktop|MacOS
3057123,mobile|UNKNOWN
3061733,desktop|Windows
3061764,mobile|UNKNOWN
3071387,mobile|TA-1038 Build/NMF26O
3066622,desktop|Windows
3081904,mobile|SM-J700M Build/MMB29K
3076498,mobile|SCH-I435
3071403,desktop|MacOS
3052844,mobile|LG-H820 Build/NRD90U
3057099,desktop|Windows
3081942,desktop|Windows
3052833,mobile|iOS Device
3081953,mobile|iOS Device
3052817,mobile|Pixel 2 XL Build/OPM1.171019.011
3057139,desktop|Windows
3066620,desktop|Windows
3066635,mobile|UNKNOWN
3082001,mobile|LG-K410 Build/LRX22G
3061848,desktop|Windows
3066644,desktop|Windows
3071413,desktop|MacOS
3066665,mobile|SM-G930P Build/NRD90M
3081980,desktop|Windows
3066714,mobile|SM-G928T Build/NRD90M
3076533,mobile|SM-J700T Build/NMF26X
3061835,desktop|MacOS
3066681,mobile|VS996
3081960,mobile|F5121 Build/34.3.A.0.238
3076575,mobile|iOS Device
3052889,desktop|Windows
3052900,desktop|MacOS
3066682,mobile|SM-G531H Build/LMY48B
3052902,desktop|Windows
3071485,desktop|Windows
3066740,desktop|UNKNOWN
3066734,mobile|SM-G531H Build/LMY48B
3052874,mobile|iOS Device
3052904,desktop|Windows
3052879,mobile|iOS Device
3061901,desktop|MacOS
3052933,mobile|SAMSUNG-SM-G930A Build/NRD90M
3052896,mobile|SAMSUNG-SM-G930A Build/NRD90M
3057253,desktop|UNKNOWN
3082063,desktop|Windows
3057256,mobile|LG-K580 Build/MRA58K
3082086,desktop|MacOS
3082050,desktop|MacOS
3071518,mobile|F5121 Build/34.3.A.0.238
3057262,desktop|Windows
3082035,mobile|XT1563 Build/MPDS24.107-52-5
3061932,desktop|MacOS
3076613,mobile|F5121 Build/34.3.A.0.238
3066766,desktop|MacOS
3082091,desktop|Windows
3057234,mobile|SM-G530H Build/LRX22G
3082128,mobile|Moto G Play Build/MPIS24.241-15.3-7
3052956,mobile|Pixel XL Build/OPM1.171019.011
3052922,desktop|Windows
3071568,desktop|Touch
3057279,desktop|Windows
3082089,desktop|Windows
3076663,mobile|iOS Device
3082078,desktop|Windows
3061950,mobile|iOS Device
3061970,desktop|UNKNOWN
3076685,desktop|Windows
3071538,desktop|Windows
3071559,desktop|Windows
3052962,desktop|Windows
3066826,mobile|iOS Device
3061972,mobile|iOS Device
3066829,desktop|MacOS
3066810,desktop|MacOS
3057297,desktop|Windows
3052960,desktop|Windows
3057321,desktop|Windows
3057283,desktop|Trident/7.0
3066832,mobile|SM-J500M Build/LMY48B
3071612,desktop|Windows
3057343,mobile|iOS Device
3082152,desktop|MacOS
3057335,desktop|MacOS
3057359,mobile|HTC Desire 626s Build/LMY47O
3057347,mobile|Moto
3057336,desktop|Windows
3082182,mobile|UNKNOWN
3071635,mobile|HTC Desire 626s Build/LMY47O
3082190,desktop|Windows
3053031,desktop|Windows
3071664,desktop|MacOS
3071661,desktop|MacOS
3076770,mobile|UNKNOWN
3071665,desktop|Windows
3082218,mobile|iOS Device
3076761,mobile|iOS Device
3082255,desktop|Windows
3076753,mobile|iOS Device
3066877,mobile|P027
3066870,mobile|SAMSUNG-SM-G930A Build/NRD90M
3082256,desktop|Trident/7.0
3082228,desktop|Trident/7.0
3076755,mobile|iOS Device
3057370,mobile|Moto G (4) Build/NPJ25.93-14.5
3082238,desktop|Trident/7.0
3082225,desktop|Trident/7.0
3082285,desktop|Windows
3082281,desktop|MacOS
3071689,desktop|MacOS
3076771,mobile|iOS Device
3082280,desktop|Windows
3066888,desktop|Windows
3076793,desktop|Windows
3053046,desktop|Windows
3082261,desktop|Windows
3076803,mobile|Moto G (5) Plus Build/NPN25.137-72
3062071,desktop|UNKNOWN
3082279,mobile|SM-G930F Build/NRD90M
3057380,mobile|iOS Device
3076783,mobile|Moto G (5) Plus Build/NPN25.137-72
3053054,mobile|iOS Device
3076801,mobile|Moto G (5) Plus Build/NPN25.137-72
3071704,desktop|MacOS
3057387,desktop|Windows
3076802,mobile|Moto G (5) Plus Build/NPN25.137-72
3082315,mobile|5054S Build/LMY47V
3053064,desktop|MacOS
3053075,mobile|iOS Device
3062082,mobile|iOS Device
3062081,mobile|iOS Device
3062090,mobile|iOS Device
3082334,mobile|Lenovo K33b36 Build/NRD90N
3071736,mobile|HTC Desire 626s Build/LMY47O
3071730,mobile|HTC Desire 626s Build/LMY47O
3071728,mobile|HTC Desire 626s Build/LMY47O
3071738,desktop|rv:31.0
3053097,mobile|iOS Device
3076854,desktop|MacOS
3053094,mobile|iOS Device
3076841,desktop|MacOS
3071742,desktop|rv:31.0
3076848,mobile|iOS Device
3062109,mobile|iOS Device
3062110,desktop|Windows
3071743,desktop|rv:31.0
3071754,desktop|rv:31.0
3071747,desktop|rv:31.0
3057436,mobile|iOS Device
3076874,mobile|iOS Device
3062121,mobile|SM-A300H Build/LRX22G
3082367,mobile|SM-A300H Build/LRX22G
3057452,mobile|CHC-U03 Build/HuaweiCHC-U03
3076882,mobile|iOS Device
3071767,desktop|rv:31.0
3066959,mobile|iOS Device
3066955,mobile|iOS Device
3076891,mobile|iOS Device
3057469,desktop|Windows
3062139,mobile|iOS Device
3062148,mobile|iOS Device
3076906,desktop|Windows
3082379,desktop|Windows
3076905,desktop|Windows
3076910,mobile|iOS Device
3062155,desktop|Windows
3082417,desktop|Windows
3076930,desktop|Trident/7.0
3067012,mobile|LGLS676 Build/MXB48T
3057534,desktop|Windows
3076941,desktop|Windows
3057528,desktop|UNKNOWN
3053199,desktop|Windows
3053193,desktop|Windows
3062216,desktop|Windows
3067048,desktop|MacOS
3067049,mobile|iOS Device
3053212,desktop|Windows
3076986,mobile|iOS Device
3057558,mobile|iOS Device
3077000,mobile|iOS Device
3082499,mobile|iOS Device
3077009,mobile|VS988 Build/NRD90U
3053198,desktop|Windows
3053215,desktop|Windows
3053244,desktop|Windows
3053243,mobile|iOS Device
3067069,desktop|Windows
3077014,mobile|UNKNOWN
3053236,mobile|iOS Device
3053230,mobile|UNKNOWN
3057620,desktop|UNKNOWN
3053250,desktop|rv:11.0
3057633,desktop|Windows
3077056,mobile|iOS Device
3062288,desktop|Windows
3057648,desktop|rv:11.0
3057591,desktop|rv:11.0
3082545,mobile|iOS Device
3062271,desktop|Windows
3071915,desktop|rv:11.0
3077048,mobile|UNKNOWN
3057606,desktop|MacOS
3067106,desktop|Windows
3053261,desktop|Windows
3057629,mobile|UNKNOWN
3082631,desktop|Windows
3082589,desktop|Windows
3067157,desktop|Windows
3077077,mobile|iOS Device
3077109,mobile|iOS Device
3077139,mobile|UNKNOWN
3057662,desktop|UNKNOWN
3071969,desktop|Windows
3072009,desktop|Windows
3077098,mobile|LG-M320 Build/NRD90U
3077145,mobile|Moto E (4) Build/NDQS26.69-23-2-3
3082584,desktop|UNKNOWN
3053293,desktop|rv:11.0
3067205,desktop|Windows
3067190,mobile|iOS Device
3072042,mobile|UNKNOWN
3077187,mobile|LG-K580 Build/MRA58K
3082670,desktop|MacOS
3053332,desktop|Windows
3072065,desktop|UNKNOWN
3053339,desktop|Windows
3053321,desktop|Windows
3067257,desktop|UNKNOWN
3062401,desktop|MacOS
3067274,desktop|UNKNOWN
3053361,mobile|SM-G950U Build/NRD90M
3057759,desktop|Windows
3057769,mobile|SM-J500M Build/MMB29M
3067186,desktop|MacOS
3067312,desktop|Windows
3053377,desktop|Windows
3067266,desktop|Windows
3067286,desktop|Windows
3082779,desktop|Windows
3062415,mobile|UNKNOWN
3057775,mobile|SM-J500M Build/MMB29M
3062433,mobile|UNKNOWN
3077281,mobile|iOS Device
3053423,desktop|Trident/7.0
3072130,desktop|MacOS
3072154,mobile|SM-N950U Build/NMF26X
3082748,desktop|UNKNOWN
3053450,desktop|Windows
3067275,desktop|Windows
3057845,mobile|UNKNOWN
3067365,desktop|Windows
3077218,desktop|MacOS
3062493,mobile|iOS Device
3077264,desktop|Windows
3077241,desktop|Windows
3067327,desktop|Windows
3072162,desktop|MacOS
3053420,desktop|Windows
3053421,mobile|iOS Device
3077332,mobile|SM-T377V Build/NMF26X
3077276,desktop|MacOS
3067344,desktop|MacOS
3077360,desktop|Windows
3053507,mobile|iOS Device
3053511,mobile|iOS Device
3072229,desktop|Windows
3077292,desktop|MacOS
3062555,desktop|Windows
3057865,desktop|Windows
3053469,desktop|rv:57.0
3067362,desktop|Windows
3082884,mobile|iOS Device
3053521,desktop|MacOS
3067418,mobile|iOS Device
3053481,desktop|MacOS
3057887,desktop|Trident/7.0
3057886,mobile|UNKNOWN
3062513,mobile|SAMSUNG SM-G920P Build/NRD90M
3057899,mobile|SAMSUNG SM-G920P Build/NRD90M
3082910,desktop|Trident/7.0
3062577,desktop|rv:11.0
3062597,desktop|MacOS
3082879,desktop|Windows
3082809,mobile|iOS Device
3067454,desktop|MacOS
3082936,mobile|iOS Device
3082902,mobile|iOS Device
3072287,desktop|Windows
3072242,desktop|MacOS
3062618,desktop|MacOS
3062574,desktop|MacOS
3062586,desktop|rv:57.0
3062578,desktop|Trident/7.0
3062581,mobile|MotoG3-TE Build/MPDS24.65-33-1-30
3053564,desktop|Windows
3082982,desktop|Trident/7.0
3072264,desktop|Windows
3062565,mobile|SM-T813 Build/NRD90M
3067433,mobile|SM-N950U Build/NMF26X
3057930,mobile|iOS Device
3072306,mobile|Moto X Play Build/NPD26.48-24-1
3067499,desktop|Windows
3053527,desktop|Windows
3053572,mobile|iOS Device
3053534,desktop|Windows
3082942,desktop|Windows
3058041,mobile|UNKNOWN
3062598,mobile|iOS Device
3057950,mobile|iOS Device
3082986,mobile|iOS Device
3083035,desktop|Windows
3053630,desktop|MacOS
3072470,desktop|Windows
3053560,desktop|Windows
3053584,desktop|Windows
3053592,desktop|Trident/7.0
3053561,desktop|Windows
3072358,desktop|Windows
3077527,mobile|iOS Device
3053647,mobile|iOS Device
3082964,desktop|MacOS
3082973,desktop|MacOS
3077472,desktop|Windows
3077557,desktop|MacOS
3077546,desktop|MacOS
3057983,desktop|MacOS
3077586,mobile|UNKNOWN
3058086,desktop|MacOS
3058007,desktop|Windows
3062700,desktop|Windows
3072531,desktop|Windows
3053617,desktop|Windows
3067570,mobile|SM-N950U Build/NMF26X
3053695,desktop|MacOS
3058030,mobile|SM-G531H Build/LMY48B
3072491,desktop|Windows
3062703,desktop|Windows
3062821,desktop|Windows
3062794,desktop|Windows
3077662,mobile|LG-K530 Build/MMB29M
3077690,mobile|LG-H500 Build/LRX21Y
3062770,desktop|Windows
3062826,desktop|Trident/7.0
3062752,desktop|Windows
3062782,mobile|iOS Device
3077626,desktop|Trident/7.0
3058212,desktop|Windows
3053771,mobile|SM-T377V Build/NMF26X
3062761,mobile|iOS Device
3062757,desktop|Windows
3067715,mobile|iOS Device
3062857,mobile|XT1635-01 Build/NDNS26.118-23-12-3
3072674,desktop|Windows
3053728,mobile|UNKNOWN
3058120,mobile|iOS Device
3067736,mobile|iOS Device
3067669,mobile|iOS Device
3058125,desktop|Trident/7.0
3058187,mobile|iOS Device
3077667,desktop|Windows
3053810,desktop|Trident/7.0
3058143,mobile|XT1064
3053726,desktop|Windows
3067722,desktop|UNKNOWN
3062920,desktop|UNKNOWN
3077754,desktop|MacOS
3077670,mobile|Mi A1 Build/N2G47H
3062839,desktop|Trident/7.0
3072717,desktop|Trident/7.0
3053749,mobile|iOS Device
3062780,desktop|rv:50.0
3062909,mobile|iOS Device
3067827,desktop|UNKNOWN
3062850,desktop|Windows
3077792,mobile|SM-J700M Build/MMB29K
3077712,mobile|iOS Device
3083238,desktop|Windows
3067689,desktop|UNKNOWN
3053783,desktop|Windows
3058292,desktop|Windows
3083212,desktop|Windows
3067835,desktop|UNKNOWN
3083301,desktop|Windows
3053876,desktop|Windows
3058178,mobile|UNKNOWN
3058237,desktop|Windows
3083378,mobile|ALE-L23 Build/HuaweiALE-L23
3083251,desktop|Windows
3053846,mobile|iOS Device
3083285,mobile|iOS Device
3062859,mobile|SAMSUNG-SM-G930A Build/NRD90M
3083300,mobile|ALE-L23 Build/HuaweiALE-L23
3053775,mobile|iOS Device
3058325,mobile|XT1635-02 Build/NPN26.118-22-2
3058340,mobile|UNKNOWN
3083335,mobile|UNKNOWN
3053784,mobile|iOS Device
